event_date,employee_id,event_type,event_reason,salary_local_before,salary_local_after,currency_code
2025-01-31,E00023,Promotion,Career Progression,108611.58443465237,119122.62889271721,USD
2025-01-31,E00437,Promotion,Career Progression,173112202.98193464,189481923.68317413,COP
2025-01-31,E00446,Promotion,Career Progression,102984510.8792909,111455177.38450086,COP
2025-01-31,E00804,Promotion,Career Progression,89284.88755141706,99480.64692084068,GBP
2025-01-31,E01367,Promotion,Career Progression,61737.36145181957,67071.7392259078,EUR
2025-01-31,E01837,Promotion,Career Progression,97460.16309232854,106194.26011562743,GBP
2025-01-31,E01957,Promotion,Career Progression,106777445.19350041,119881144.94319494,COP
2025-01-31,E01962,Promotion,Career Progression,78939.22100311067,87224.05563082293,USD
2025-01-31,E02380,Promotion,Career Progression,122739366.6611208,137883159.0816015,COP
2025-01-31,E02454,Promotion,Career Progression,84034.76178671581,91208.12883001033,USD
2025-01-31,E02527,Promotion,Career Progression,123175.01504283665,134776.30225506154,EUR
2025-01-31,E02620,Promotion,Career Progression,109767.51295772682,121895.15180032142,EUR
2025-01-31,E02691,Promotion,Career Progression,87912472.24074507,97550432.3451121,COP
2025-01-31,E02775,Promotion,Career Progression,145000.0359599614,158850.00616167678,USD
2025-01-31,E02909,Promotion,Career Progression,104298.40131258735,115858.66464350912,USD
2025-01-31,E03234,Promotion,Career Progression,310192.4623827169,336026.5852181293,BRL
2025-01-31,E03246,Promotion,Career Progression,78698.77700637345,89640.6485331814,USD
2025-01-31,E03296,Promotion,Career Progression,183453.8176778739,199760.74126796497,USD
2025-01-31,E03486,Promotion,Career Progression,137165.1352682942,156874.20333393017,USD
2025-01-31,E03725,Promotion,Career Progression,1050451.7289937104,1194018.5123582229,MXN
2025-01-31,E03809,Promotion,Career Progression,107422.3091407126,119201.82949714517,SGD
2025-01-31,E03846,Promotion,Career Progression,94272.57251626694,108072.08707406811,GBP
2025-01-31,E04126,Promotion,Career Progression,132632.46509381678,143952.4304202667,USD
2025-01-31,E04196,Promotion,Career Progression,154174047.45119524,171629946.59944528,COP
2025-01-31,E04306,Promotion,Career Progression,190206857.46028724,210465677.23637006,COP
2025-01-31,E04463,Promotion,Career Progression,254704.0309048286,290675.24181090953,BRL
2025-01-31,E04615,Promotion,Career Progression,135434.31920033376,149432.02158941896,GBP
2025-01-31,E04633,Promotion,Career Progression,106793.5492064781,119057.25452282905,EUR
2025-01-31,E04799,Promotion,Career Progression,261864106.3483426,287504668.3020133,COP
2025-01-31,E00042,Voluntary Exit,Relocation,161552.6827041693,,USD
2025-01-31,E00059,Voluntary Exit,Compensation,216535695.31433824,,COP
2025-01-31,E00254,Involuntary Exit,Restructuring,52078.39732500653,,EUR
2025-01-31,E00404,Voluntary Exit,Relocation,255705.12225726256,,BRL
2025-01-31,E00478,Voluntary Exit,Work-life Balance,268665435.5770859,,COP
2025-01-31,E00577,Voluntary Exit,Compensation,108549.91160826742,,SGD
2025-01-31,E00614,Voluntary Exit,Career Growth,525648.8346862657,,MXN
2025-01-31,E00685,Voluntary Exit,Compensation,338167.14620084513,,BRL
2025-01-31,E00740,Voluntary Exit,Compensation,136122.26649753796,,SGD
2025-01-31,E00754,Voluntary Exit,Compensation,81609.75164447035,,USD
2025-01-31,E00850,Voluntary Exit,Relocation,46751.550853762776,,USD
2025-01-31,E00895,Voluntary Exit,Compensation,1123695.6649660578,,MXN
2025-01-31,E00998,Voluntary Exit,Compensation,1055258.1040046809,,MXN
2025-01-31,E01005,Involuntary Exit,Performance,245990.6363398062,,BRL
2025-01-31,E01018,Voluntary Exit,Career Growth,77585813.69596197,,COP
2025-01-31,E01048,Voluntary Exit,Compensation,103050.03574362131,,SGD
2025-01-31,E01049,Voluntary Exit,Compensation,249894.33436859428,,SGD
2025-01-31,E01139,Voluntary Exit,Compensation,289900116.5002324,,COP
2025-01-31,E01230,Involuntary Exit,Restructuring,407056.9094982807,,BRL
2025-01-31,E01238,Involuntary Exit,Restructuring,68500.89637115305,,GBP
2025-01-31,E01292,Voluntary Exit,Relocation,124088.57343089818,,SGD
2025-01-31,E01608,Voluntary Exit,Manager,182383276.1948332,,COP
2025-01-31,E01716,Voluntary Exit,Manager,154545.0222787471,,USD
2025-01-31,E01720,Voluntary Exit,Career Growth,533139.0820796104,,BRL
2025-01-31,E01788,Involuntary Exit,Performance,219933.79359494057,,SGD
2025-01-31,E01799,Voluntary Exit,Compensation,76740.86764018281,,EUR
2025-01-31,E01809,Voluntary Exit,Career Growth,68970.51416450657,,EUR
2025-01-31,E01901,Voluntary Exit,Other,69331.54442479461,,USD
2025-01-31,E01917,Involuntary Exit,Restructuring,176425077.4569746,,COP
2025-01-31,E01947,Voluntary Exit,Compensation,131910.2387064197,,SGD
2025-01-31,E01987,Voluntary Exit,Career Growth,69220.08833805444,,USD
2025-01-31,E02015,Voluntary Exit,Compensation,130134.14007146371,,GBP
2025-01-31,E02080,Voluntary Exit,Compensation,73469.46950991305,,USD
2025-01-31,E02124,Involuntary Exit,Restructuring,85080.5597390889,,SGD
2025-01-31,E02136,Voluntary Exit,Manager,79705.96347273047,,SGD
2025-01-31,E02183,Voluntary Exit,Compensation,181372608.71854383,,COP
2025-01-31,E02197,Voluntary Exit,Other,107082.70783603679,,USD
2025-01-31,E02252,Voluntary Exit,Compensation,83883.71434806858,,USD
2025-01-31,E02335,Voluntary Exit,Relocation,238133818.92230034,,COP
2025-01-31,E02406,Voluntary Exit,Compensation,103092158.57575008,,COP
2025-01-31,E02425,Involuntary Exit,Restructuring,63509.168462715104,,EUR
2025-01-31,E02453,Voluntary Exit,Compensation,263390186.65805936,,COP
2025-01-31,E02506,Voluntary Exit,Manager,65314.27013934022,,EUR
2025-01-31,E02543,Involuntary Exit,Restructuring,520218.2311007775,,BRL
2025-01-31,E02587,Voluntary Exit,Career Growth,96458.34226488543,,USD
2025-01-31,E02717,Voluntary Exit,Compensation,114828.27476873054,,USD
2025-01-31,E02761,Involuntary Exit,Performance,144088.0891391377,,GBP
2025-01-31,E02777,Voluntary Exit,Compensation,61916.144812187995,,EUR
2025-01-31,E02859,Voluntary Exit,Career Growth,113464.38820978513,,USD
2025-01-31,E02877,Voluntary Exit,Career Growth,437818.55792626145,,BRL
2025-01-31,E02987,Voluntary Exit,Work-life Balance,742575.1324415494,,MXN
2025-01-31,E03131,Voluntary Exit,Compensation,182364405.85701916,,COP
2025-01-31,E03138,Voluntary Exit,Compensation,199404261.42137226,,COP
2025-01-31,E03333,Voluntary Exit,Compensation,1238622.5043403085,,MXN
2025-01-31,E03376,Voluntary Exit,Career Growth,58338.725432613435,,USD
2025-01-31,E03589,Voluntary Exit,Work-life Balance,40861.38498867976,,EUR
2025-01-31,E03652,Voluntary Exit,Relocation,364482.81788457604,,SGD
2025-01-31,E03658,Voluntary Exit,Relocation,154501.48391435025,,EUR
2025-01-31,E03686,Voluntary Exit,Compensation,789678.4350908628,,MXN
2025-01-31,E03724,Voluntary Exit,Compensation,78320.80782918316,,USD
2025-01-31,E03909,Voluntary Exit,Career Growth,532622.9835778171,,BRL
2025-01-31,E04000,Involuntary Exit,Performance,173339.98469945506,,USD
2025-01-31,E04021,Involuntary Exit,Performance,74577.51913052428,,USD
2025-01-31,E04220,Involuntary Exit,Restructuring,101347.43908626752,,GBP
2025-01-31,E04265,Involuntary Exit,Performance,145221667.2713966,,COP
2025-01-31,E04279,Voluntary Exit,Compensation,174749424.3333131,,COP
2025-01-31,E04333,Voluntary Exit,Relocation,152456756.54809046,,COP
2025-01-31,E04373,Voluntary Exit,Compensation,126180.20634093163,,EUR
2025-01-31,E04420,Voluntary Exit,Work-life Balance,131916.73940124732,,EUR
2025-01-31,E04533,Involuntary Exit,Performance,91526.5887592074,,SGD
2025-01-31,E04536,Voluntary Exit,Career Growth,99858.36450874765,,SGD
2025-01-31,E04548,Voluntary Exit,Manager,88820.06800234254,,SGD
2025-01-31,E04554,Voluntary Exit,Compensation,95981.06147832304,,SGD
2025-01-31,E04568,Voluntary Exit,Relocation,97436.94266256374,,SGD
2025-01-31,E04585,Voluntary Exit,Manager,95151.05447849852,,SGD
2025-01-31,E04628,Involuntary Exit,Restructuring,76680.89437444812,,EUR
2025-01-31,E04748,Voluntary Exit,Manager,107812.0950400675,,USD
2025-01-31,E04792,Voluntary Exit,Compensation,172936592.75029555,,COP
2025-01-31,E04819,Hire,Backfill,,160578218.83308965,COP
2025-01-31,E04820,Hire,Backfill,,161782354.1022375,COP
2025-01-31,E04821,Hire,Backfill,,138132582.532173,COP
2025-01-31,E04822,Hire,Backfill,,198421132.3516058,COP
2025-01-31,E04823,Hire,Backfill,,151746858.44803193,COP
2025-01-31,E04824,Hire,Backfill,,200112186.04773656,COP
2025-01-31,E04825,Hire,Backfill,,160614.07965211623,EUR
2025-01-31,E04826,Hire,Backfill,,228202.37240728945,BRL
2025-01-31,E04827,Hire,Backfill,,96231.12652952073,SGD
2025-01-31,E04828,Hire,Backfill,,89650.30715467584,SGD
2025-01-31,E04829,Hire,Backfill,,99064.09118814544,SGD
2025-01-31,E04830,Hire,Backfill,,99992.75205934605,SGD
2025-01-31,E04831,Hire,Backfill,,105701.45445589107,SGD
2025-01-31,E04832,Hire,Backfill,,82234.64410564881,SGD
2025-01-31,E04833,Hire,Span Rebalance,,234388648.42264646,COP
2025-01-31,E04834,Hire,Span Rebalance,,103131.51434393924,EUR
2025-01-31,E04835,Hire,Span Rebalance,,209886792.79640764,COP
2025-02-28,E00051,Promotion,Career Progression,94662.81599889178,103806.16339013168,USD
2025-02-28,E00061,Promotion,Career Progression,91639.70250753986,102471.20584010237,USD
2025-02-28,E00554,Promotion,Career Progression,115152.6319903815,128837.34678286877,SGD
2025-02-28,E00585,Promotion,Career Progression,97008077.40035394,111407747.73991843,COP
2025-02-28,E00715,Promotion,Career Progression,162750.8788601752,175869.20682775084,USD
2025-02-28,E00809,Promotion,Career Progression,82611.37831893898,93458.12776373538,GBP
2025-02-28,E01125,Promotion,Career Progression,101978.35613574728,115278.77663037465,EUR
2025-02-28,E01171,Promotion,Career Progression,162387.0282942836,183377.26070146344,USD
2025-02-28,E01223,Promotion,Career Progression,72398.3002422501,82055.6718853145,GBP
2025-02-28,E01255,Promotion,Career Progression,119229994.70961122,132725957.32090199,COP
2025-02-28,E01321,Promotion,Career Progression,120916138.68948478,137926411.61250895,COP
2025-02-28,E01509,Promotion,Career Progression,73111.97047925922,81670.08277274053,GBP
2025-02-28,E01774,Promotion,Career Progression,175547.7396648708,201399.00473142957,USD
2025-02-28,E02028,Promotion,Career Progression,53144.88357235791,60149.52307987974,USD
2025-02-28,E02189,Promotion,Career Progression,1655165.1675101058,1810933.0266588505,MXN
2025-02-28,E02190,Promotion,Career Progression,157567.08000253458,179804.61515613008,EUR
2025-02-28,E02479,Promotion,Career Progression,94136.02904774726,102734.11690775663,USD
2025-02-28,E02493,Promotion,Career Progression,171139.96481543104,189349.77979303795,USD
2025-02-28,E02551,Promotion,Career Progression,179337281.27010188,195136706.4931212,COP
2025-02-28,E02650,Promotion,Career Progression,143118.1398807468,158862.45928366802,GBP
2025-02-28,E02738,Promotion,Career Progression,80489.83263901729,92409.7556673038,GBP
2025-02-28,E02829,Promotion,Career Progression,87414.76850341016,94919.30541552968,USD
2025-02-28,E03016,Promotion,Career Progression,113025.29089036152,125065.42107723028,SGD
2025-02-28,E03069,Promotion,Career Progression,109456.69886876807,120942.86777226011,USD
2025-02-28,E03079,Promotion,Career Progression,51098.037183962435,55983.10915230216,EUR
2025-02-28,E03225,Promotion,Career Progression,71166.49294821364,80379.96926143607,EUR
2025-02-28,E03226,Promotion,Career Progression,101458416.13156529,116271870.8861959,COP
2025-02-28,E03298,Promotion,Career Progression,80028.99213560589,88393.84986222313,EUR
2025-02-28,E03317,Promotion,Career Progression,130912332.92342553,144072298.9857483,COP
2025-02-28,E03355,Promotion,Career Progression,132973.2849430528,150512.14875713625,USD
2025-02-28,E03431,Promotion,Career Progression,696565.6493556502,781444.056903855,MXN
2025-02-28,E03736,Promotion,Career Progression,63112.255838088946,72279.13307885472,EUR
2025-02-28,E03783,Promotion,Career Progression,174921857.46635142,192217364.15360016,COP
2025-02-28,E03795,Promotion,Career Progression,140054458.69560936,159179440.34623206,COP
2025-02-28,E03810,Promotion,Career Progression,109310.2136338323,124142.18470537214,USD
2025-02-28,E04095,Promotion,Career Progression,139085.07007267364,156861.78170258296,SGD
2025-02-28,E04133,Promotion,Career Progression,132063.88637701655,145453.874189948,GBP
2025-02-28,E04148,Promotion,Career Progression,105920.3307328892,114560.15261673793,EUR
2025-02-28,E04383,Promotion,Career Progression,120536.7044190422,130239.42459070207,EUR
2025-02-28,E04526,Promotion,Career Progression,321797.4841703552,349461.6798992859,BRL
2025-02-28,E04606,Promotion,Career Progression,102889.2096815999,116598.65055839908,SGD
2025-02-28,E04624,Promotion,Career Progression,152017.13132936737,164364.67237866888,EUR
2025-02-28,E04698,Promotion,Career Progression,172829.08748837482,197795.44662228762,USD
2025-02-28,E04807,Promotion,Career Progression,199466243.82047144,222851645.51140484,COP
2025-02-28,E00020,Voluntary Exit,Compensation,136835.7255245401,,USD
2025-02-28,E00083,Voluntary Exit,Compensation,57700.12195442231,,USD
2025-02-28,E00119,Voluntary Exit,Compensation,153460908.5402189,,COP
2025-02-28,E00187,Voluntary Exit,Compensation,141701.55933388934,,USD
2025-02-28,E00217,Voluntary Exit,Work-life Balance,401801.7433652419,,BRL
2025-02-28,E00410,Voluntary Exit,Career Growth,198670550.7508664,,COP
2025-02-28,E00551,Voluntary Exit,Compensation,139512.96469901514,,USD
2025-02-28,E00620,Voluntary Exit,Career Growth,74135.50713029012,,EUR
2025-02-28,E00648,Voluntary Exit,Compensation,64027.82779960097,,USD
2025-02-28,E00659,Voluntary Exit,Compensation,63235.718338165934,,EUR
2025-02-28,E00935,Voluntary Exit,Compensation,82416.158321371,,GBP
2025-02-28,E00954,Voluntary Exit,Compensation,60519.519584457856,,EUR
2025-02-28,E00976,Voluntary Exit,Career Growth,80758.9734747795,,USD
2025-02-28,E01004,Voluntary Exit,Compensation,79449.00871139638,,USD
2025-02-28,E01026,Voluntary Exit,Career Growth,124346.73146094717,,USD
2025-02-28,E01060,Voluntary Exit,Compensation,102521.83644475642,,USD
2025-02-28,E01066,Involuntary Exit,Restructuring,175434.99468341452,,SGD
2025-02-28,E01113,Voluntary Exit,Career Growth,185538.04488292345,,USD
2025-02-28,E01144,Involuntary Exit,Performance,130676.15433835953,,GBP
2025-02-28,E01155,Voluntary Exit,Manager,75957.7705154901,,SGD
2025-02-28,E01169,Voluntary Exit,Relocation,92287.24986659692,,USD
2025-02-28,E01226,Voluntary Exit,Relocation,89417.85110248493,,EUR
2025-02-28,E01305,Voluntary Exit,Compensation,66380.2842455791,,USD
2025-02-28,E01365,Voluntary Exit,Compensation,95226.86659108567,,USD
2025-02-28,E01547,Voluntary Exit,Compensation,251890.9966034414,,BRL
2025-02-28,E01571,Involuntary Exit,Performance,46189.270800519225,,GBP
2025-02-28,E01676,Voluntary Exit,Compensation,134693979.46266267,,COP
2025-02-28,E01825,Voluntary Exit,Compensation,108623.87146834169,,USD
2025-02-28,E01898,Voluntary Exit,Compensation,92903.60634308046,,USD
2025-02-28,E01912,Involuntary Exit,Performance,162442.06065167417,,USD
2025-02-28,E01920,Voluntary Exit,Compensation,425467.18893944885,,BRL
2025-02-28,E02000,Voluntary Exit,Manager,59848.878680732334,,EUR
2025-02-28,E02011,Voluntary Exit,Work-life Balance,67333.08330993143,,USD
2025-02-28,E02094,Voluntary Exit,Manager,88885.10486618747,,USD
2025-02-28,E02195,Voluntary Exit,Compensation,85807.87639695786,,USD
2025-02-28,E02264,Voluntary Exit,Career Growth,240573.10692989943,,BRL
2025-02-28,E02267,Voluntary Exit,Compensation,122806090.54180188,,COP
2025-02-28,E02328,Voluntary Exit,Career Growth,117299.36532301983,,USD
2025-02-28,E02477,Voluntary Exit,Compensation,193266878.8337901,,COP
2025-02-28,E02511,Voluntary Exit,Career Growth,121356.87660738206,,SGD
2025-02-28,E02531,Voluntary Exit,Other,126576.24539931903,,GBP
2025-02-28,E02560,Voluntary Exit,Compensation,105545.80173182907,,SGD
2025-02-28,E02574,Voluntary Exit,Compensation,143306.0509808088,,USD
2025-02-28,E02580,Voluntary Exit,Compensation,82147.78237499174,,EUR
2025-02-28,E02641,Voluntary Exit,Career Growth,134947.39149681566,,USD
2025-02-28,E02699,Voluntary Exit,Compensation,58116.30340429301,,USD
2025-02-28,E02741,Involuntary Exit,Performance,558816.13078809,,MXN
2025-02-28,E02748,Voluntary Exit,Manager,170509048.19207782,,COP
2025-02-28,E02827,Voluntary Exit,Career Growth,159536428.53024784,,COP
2025-02-28,E02897,Voluntary Exit,Compensation,81620.86761617163,,USD
2025-02-28,E02919,Voluntary Exit,Career Growth,122733673.3664317,,COP
2025-02-28,E02948,Voluntary Exit,Compensation,99692.52274203382,,GBP
2025-02-28,E03022,Voluntary Exit,Career Growth,85899.95596465297,,GBP
2025-02-28,E03149,Voluntary Exit,Compensation,124872.04042424644,,GBP
2025-02-28,E03173,Involuntary Exit,Performance,448760.39594174904,,BRL
2025-02-28,E03179,Voluntary Exit,Career Growth,66909.89851629772,,USD
2025-02-28,E03279,Voluntary Exit,Compensation,333886.8550231356,,BRL
2025-02-28,E03280,Involuntary Exit,Performance,194465.05671894606,,SGD
2025-02-28,E03295,Involuntary Exit,Performance,44924.28573675097,,USD
2025-02-28,E03457,Voluntary Exit,Compensation,92305.11413763964,,SGD
2025-02-28,E03483,Voluntary Exit,Career Growth,49576.6596487045,,EUR
2025-02-28,E03519,Involuntary Exit,Performance,114740.4724734892,,USD
2025-02-28,E03580,Involuntary Exit,Restructuring,81450025.85176232,,COP
2025-02-28,E03614,Voluntary Exit,Career Growth,77338.52247287412,,SGD
2025-02-28,E03673,Voluntary Exit,Work-life Balance,192359.75451814983,,USD
2025-02-28,E03701,Voluntary Exit,Career Growth,400621979.3677256,,COP
2025-02-28,E03732,Voluntary Exit,Career Growth,109028.17030132639,,USD
2025-02-28,E03779,Voluntary Exit,Relocation,119840043.03679384,,COP
2025-02-28,E03853,Voluntary Exit,Career Growth,668225.8169662008,,BRL
2025-02-28,E04138,Involuntary Exit,Restructuring,73569.2511600181,,USD
2025-02-28,E04170,Involuntary Exit,Performance,93757.61579054876,,USD
2025-02-28,E04194,Involuntary Exit,Restructuring,59109.563484187835,,EUR
2025-02-28,E04227,Involuntary Exit,Restructuring,76252.27921361547,,USD
2025-02-28,E04261,Voluntary Exit,Manager,194532579.15269595,,COP
2025-02-28,E04324,Voluntary Exit,Compensation,185700774.0480314,,COP
2025-02-28,E04354,Voluntary Exit,Compensation,183873963.56618896,,COP
2025-02-28,E04377,Voluntary Exit,Compensation,135724.00166823066,,EUR
2025-02-28,E04398,Voluntary Exit,Compensation,131146.85922753837,,EUR
2025-02-28,E04401,Voluntary Exit,Career Growth,132837.84814219436,,EUR
