snapshot_date,employee_id,city,business_unit,department,job_code,job_level,manager_id,currency_code,base_salary_local,variable_target_pct,fte
2024-09-30,E00255,São Paulo,Technology,Infrastructure,ENG,IC1,E01720,BRL,210428.63,0.1,1.0
2024-09-30,E00256,San Francisco,Operations,Customer Support,OPS,IC3,E00652,USD,97902.27,0.05,1.0
2024-09-30,E00257,Dublin,Product,Product Management,PRD,IC5,E02452,EUR,153598.67,0.12,1.0
2024-09-30,E00258,Singapore,Risk & Compliance,Compliance,RSK,IC2,E01482,SGD,93774.68,0.1,1.0
2024-09-30,E00259,Bogotá,Technology,Infrastructure,ENG,IC3,E04676,COP,160764103.72,0.1,1.0
2024-09-30,E00260,São Paulo,Commercial,Sales,SAL,IC3,E03373,BRL,240882.57,0.41,1.0
2024-09-30,E00261,São Paulo,Corporate Services,Human Resources,HRS,IC4,E04730,BRL,178095.99,0.1,1.0
2024-09-30,E00262,São Paulo,Technology,Platform Engineering,ENG,M3,E02344,BRL,667632.33,0.1,1.0
2024-09-30,E00263,Dublin,Operations,Customer Support,OPS,IC4,E04076,EUR,81083.76,0.05,1.0
2024-09-30,E00264,Singapore,Risk & Compliance,Compliance,RSK,M2,E03518,SGD,207628.29,0.1,1.0
2024-09-30,E00265,Singapore,Commercial,Sales,SAL,IC3,E02565,SGD,133455.81,0.25,1.0
2024-09-30,E00266,Miami,Risk & Compliance,Risk Management,RSK,IC3,E02285,USD,89090.25,0.1,0.5
2024-09-30,E00267,Miami,Technology,Data & Analytics,DAT,IC1,E03799,USD,61658.79,0.1,1.0
2024-09-30,E00268,São Paulo,Operations,Transaction Operations,OPS,IC2,E01291,BRL,165891.09,0.05,1.0
2024-09-30,E00269,Dublin,Technology,Platform Engineering,ENG,M1,E03309,EUR,123228.99,0.1,1.0
2024-09-30,E00270,Bogotá,Commercial,Sales,SAL,M3,,COP,271344559.36,0.25,1.0
2024-09-30,E00271,Miami,Product,Product Management,PRD,IC2,E03015,USD,83894.59,0.12,1.0
2024-09-30,E00272,Mexico City,Risk & Compliance,Risk Management,RSK,IC1,E04645,MXN,559664.27,0.1,1.0
2024-09-30,E00273,Bogotá,Commercial,Sales,SAL,IC3,E01974,COP,170956382.0,0.25,1.0
2024-09-30,E00274,New York,Commercial,Marketing,MKT,IC2,E01767,USD,74152.79,0.12,1.0
2024-09-30,E00275,London,Technology,Data & Analytics,DAT,IC3,E03109,GBP,96541.88,0.1,1.0
2024-09-30,E00276,Singapore,Corporate Services,Legal,LGL,IC4,E00600,SGD,187836.75,0.1,1.0
2024-09-30,E00277,Dublin,Technology,Platform Engineering,ENG,M1,E03326,EUR,130416.78,0.1,1.0
2024-09-30,E00278,São Paulo,Technology,Infrastructure,ENG,IC6,E01878,BRL,598686.38,0.1,1.0
2024-09-30,E00279,New York,Commercial,Marketing,MKT,IC1,E03751,USD,65506.09,0.12,0.5
2024-09-30,E00280,New York,Commercial,Account Management,SAL,IC3,E02112,USD,133671.49,0.25,1.0
2024-09-30,E00281,New York,Commercial,Sales,SAL,IC3,E01925,USD,107412.44,0.25,1.0
2024-09-30,E00282,San Francisco,Product,Product Management,PRD,IC4,E04699,USD,169478.09,0.12,1.0
2024-09-30,E00283,New York,Product,Product Management,PRD,IC2,E00210,USD,106165.07,0.12,1.0
2024-09-30,E00284,San Francisco,Commercial,Sales,SAL,IC4,E03075,USD,138344.56,0.25,1.0
2024-09-30,E00285,London,Technology,Infrastructure,ENG,IC3,E01406,GBP,99759.34,0.1,1.0
2024-09-30,E00286,Mexico City,Technology,Platform Engineering,ENG,IC6,E02400,MXN,1827588.74,0.1,1.0
2024-09-30,E00287,Singapore,Technology,Platform Engineering,ENG,M1,E01862,SGD,190544.74,0.1,1.0
2024-09-30,E00288,Singapore,Technology,Data & Analytics,DAT,IC5,E02695,SGD,242667.94,0.1,1.0
2024-09-30,E00289,Bogotá,Operations,Customer Support,OPS,IC6,E01685,COP,248855631.27,0.05,1.0
2024-09-30,E00290,Bogotá,Commercial,Account Management,SAL,M1,E00420,COP,229259509.47,0.25,0.8
2024-09-30,E00291,London,Technology,Data & Analytics,DAT,IC3,E04133,GBP,88554.09,0.1,1.0
2024-09-30,E00292,New York,Technology,Platform Engineering,ENG,IC2,E01384,USD,98273.04,0.1,1.0
2024-09-30,E00293,Singapore,Technology,Platform Engineering,ENG,IC4,E01862,SGD,181600.41,0.1,1.0
2024-09-30,E00294,Singapore,Corporate Services,Legal,LGL,IC3,E00984,SGD,135725.51,0.1,1.0
2024-09-30,E00295,Dublin,Technology,Data & Analytics,DAT,IC6,E01461,EUR,159973.47,0.1,1.0
2024-09-30,E00296,Bogotá,Technology,Data & Analytics,DAT,IC4,E01748,COP,183154775.4,0.1,1.0
2024-09-30,E00297,San Francisco,Operations,Transaction Operations,OPS,IC3,E03197,USD,100612.79,0.05,1.0
2024-09-30,E00298,Singapore,Operations,Customer Support,OPS,IC3,E02793,SGD,93049.29,0.05,1.0
2024-09-30,E00299,Dublin,Product,Product Management,PRD,IC2,E02843,EUR,68197.08,0.12,1.0
2024-09-30,E00300,São Paulo,Product,Product Management,PRD,IC1,E03136,BRL,201127.27,0.12,1.0
2024-09-30,E00301,Mexico City,Operations,Customer Support,OPS,IC2,E03007,MXN,596729.29,0.05,1.0
2024-09-30,E00302,New York,Commercial,Account Management,SAL,IC1,E03276,USD,77526.99,0.25,1.0
2024-09-30,E00303,Dublin,Operations,Transaction Operations,OPS,M2,E04106,EUR,107174.23,0.05,1.0
2024-09-30,E00304,Miami,Commercial,Account Management,SAL,IC2,E00235,USD,66920.99,0.25,1.0
2024-09-30,E00305,Singapore,Risk & Compliance,Compliance,RSK,IC4,E01830,SGD,172255.65,0.1,1.0
2024-09-30,E00306,Bogotá,Technology,Infrastructure,ENG,IC1,E04782,COP,108814580.5,0.1,1.0
2024-09-30,E00307,Singapore,Commercial,Sales,SAL,IC3,E02751,SGD,107173.59,0.25,1.0
2024-09-30,E00308,Singapore,Commercial,Marketing,MKT,IC4,E04677,SGD,122931.36,0.12,1.0
2024-09-30,E00309,São Paulo,Operations,Customer Support,OPS,IC4,E02767,BRL,225518.63,0.05,1.0
2024-09-30,E00310,Bogotá,Corporate Services,Finance,FIN,IC2,E01587,COP,105692693.46,0.1,0.8
2024-09-30,E00311,Dublin,Corporate Services,Legal,LGL,IC1,E01185,EUR,62352.26,0.1,1.0
2024-09-30,E00312,San Francisco,Technology,Platform Engineering,ENG,IC1,E02298,USD,87970.08,0.1,1.0
2024-09-30,E00313,London,Risk & Compliance,Risk Management,RSK,IC2,E04615,GBP,67756.41,0.1,0.8
2024-09-30,E00314,Dublin,Product,Product Management,PRD,IC3,E04687,EUR,99159.32,0.12,1.0
2024-09-30,E00315,London,Technology,Data & Analytics,DAT,IC2,E04716,GBP,70357.25,0.1,1.0
2024-09-30,E00316,Dublin,Commercial,Sales,SAL,IC4,E03859,EUR,102054.09,0.25,0.8
2024-09-30,E00317,Bogotá,Commercial,Marketing,MKT,IC3,E01695,COP,152578119.75,0.12,1.0
2024-09-30,E00318,Bogotá,Technology,Platform Engineering,ENG,IC3,E03950,COP,177439893.74,0.1,1.0
2024-09-30,E00319,Bogotá,Commercial,Account Management,SAL,IC3,E00290,COP,159099231.63,0.25,1.0
2024-09-30,E00320,New York,Risk & Compliance,Risk Management,RSK,IC2,E01650,USD,86215.75,0.1,0.5
2024-09-30,E00321,Bogotá,Operations,Transaction Operations,OPS,IC6,E01017,COP,232619321.22,0.05,1.0
2024-09-30,E00322,Mexico City,Corporate Services,Human Resources,HRS,IC2,E04739,MXN,654180.44,0.1,1.0
2024-09-30,E00323,Dublin,Technology,Platform Engineering,ENG,IC1,E04619,EUR,62343.44,0.1,1.0
2024-09-30,E00324,London,Commercial,Sales,SAL,M1,E00729,GBP,114936.98,0.25,1.0
2024-09-30,E00325,Singapore,Commercial,Sales,SAL,IC5,E03251,SGD,185346.58,0.25,1.0
2024-09-30,E00326,Bogotá,Operations,Customer Support,OPS,IC1,E02031,COP,72538966.97,0.05,1.0
2024-09-30,E00327,New York,Product,Design,PRD,IC2,E04640,USD,102400.05,0.12,1.0
2024-09-30,E00328,San Francisco,Technology,Platform Engineering,ENG,M1,E02298,USD,173113.9,0.1,1.0
2024-09-30,E00329,New York,Operations,Transaction Operations,OPS,IC2,E04705,USD,77593.98,0.05,1.0
2024-09-30,E00330,São Paulo,Technology,Data & Analytics,DAT,IC2,E02952,BRL,224101.05,0.1,1.0
2024-09-30,E00331,New York,Technology,Data & Analytics,DAT,IC2,E01680,USD,98587.73,0.1,1.0
2024-09-30,E00332,Dublin,Technology,Infrastructure,ENG,IC5,E01006,EUR,124905.05,0.1,1.0
2024-09-30,E00333,São Paulo,Commercial,Account Management,SAL,IC1,E04460,BRL,159584.72,0.25,1.0
2024-09-30,E00334,Bogotá,Commercial,Marketing,MKT,IC3,E02656,COP,131148136.94,0.12,1.0
2024-09-30,E00335,Dublin,Technology,Infrastructure,ENG,IC4,E01015,EUR,104872.62,0.1,1.0
2024-09-30,E00336,Miami,Technology,Platform Engineering,ENG,M4,,USD,278458.62,0.1,1.0
2024-09-30,E00337,Miami,Technology,Data & Analytics,DAT,IC3,E03882,USD,105065.74,0.1,1.0
2024-09-30,E00338,London,Commercial,Sales,SAL,IC4,E03696,GBP,101392.77,0.25,1.0
2024-09-30,E00339,Singapore,Product,Product Management,PRD,IC4,E03734,SGD,166947.05,0.12,1.0
2024-09-30,E00340,New York,Technology,Platform Engineering,ENG,IC3,E02022,USD,146736.58,0.1,0.8
2024-09-30,E00341,Dublin,Operations,Customer Support,OPS,IC4,E04632,EUR,75874.56,0.05,1.0
2024-09-30,E00342,Dublin,Risk & Compliance,Fraud Operations,RSK,IC4,E01885,EUR,91521.88,0.1,1.0
2024-09-30,E00343,Mexico City,Operations,Transaction Operations,OPS,IC1,E03269,MXN,460129.04,0.05,1.0
2024-09-30,E00344,San Francisco,Operations,Customer Support,OPS,M3,,USD,210465.18,0.05,1.0
2024-09-30,E00345,Mexico City,Commercial,Sales,SAL,IC1,E01050,MXN,531617.73,0.25,1.0
2024-09-30,E00346,Bogotá,Risk & Compliance,Risk Management,RSK,IC3,E01098,COP,176996910.2,0.1,1.0
2024-09-30,E00347,Miami,Technology,Platform Engineering,ENG,IC5,E00686,USD,157927.52,0.1,1.0
2024-09-30,E00348,Singapore,Commercial,Sales,SAL,IC4,E03356,SGD,144734.3,0.25,1.0
2024-09-30,E00349,Singapore,Technology,Infrastructure,ENG,IC3,E02081,SGD,140408.86,0.1,1.0
2024-09-30,E00350,Dublin,Technology,Infrastructure,ENG,IC1,E04123,EUR,59334.5,0.1,1.0
2024-09-30,E00351,Miami,Risk & Compliance,Risk Management,RSK,IC1,E03272,USD,57511.3,0.1,1.0
2024-09-30,E00352,Bogotá,Risk & Compliance,Risk Management,RSK,IC3,E02546,COP,154717521.26,0.1,1.0
2024-09-30,E00353,San Francisco,Technology,Infrastructure,ENG,IC1,E02955,USD,84952.36,0.1,1.0
2024-09-30,E00354,New York,Technology,Data & Analytics,DAT,IC3,E01791,USD,122831.77,0.1,1.0
2024-09-30,E00355,Dublin,Operations,Transaction Operations,OPS,IC3,E02884,EUR,62493.74,0.05,1.0
2024-09-30,E00356,Singapore,Commercial,Sales,SAL,IC4,E04731,SGD,144213.83,0.25,1.0
2024-09-30,E00357,Singapore,Product,Product Management,PRD,IC3,E03861,SGD,149111.89,0.12,1.0
2024-09-30,E00358,Singapore,Commercial,Sales,SAL,IC5,E04732,SGD,194039.75,0.25,1.0
2024-09-30,E00359,San Francisco,Corporate Services,Finance,FIN,IC1,E04748,USD,60379.59,0.1,1.0
2024-09-30,E00360,New York,Product,Design,PRD,IC4,E03923,USD,150696.46,0.12,1.0
2024-09-30,E00361,Bogotá,Risk & Compliance,Fraud Operations,RSK,IC6,E04612,COP,279095070.79,0.1,1.0
2024-09-30,E00362,Singapore,Product,Product Management,PRD,IC4,E03899,SGD,138860.28,0.12,1.0
2024-09-30,E00363,Miami,Technology,Platform Engineering,ENG,IC5,E00761,USD,160269.3,0.1,1.0
2024-09-30,E00364,Mexico City,Commercial,Account Management,SAL,M2,E00966,MXN,1591966.17,0.25,1.0
2024-09-30,E00365,Dublin,Corporate Services,Finance,FIN,IC6,E04750,EUR,178432.95,0.1,1.0
2024-09-30,E00366,Miami,Risk & Compliance,Compliance,RSK,IC4,E04752,USD,113305.82,0.1,1.0
2024-09-30,E00367,Mexico City,Operations,Transaction Operations,OPS,M2,E03415,MXN,1338680.76,0.05,1.0
2024-09-30,E00368,Dublin,Operations,Transaction Operations,OPS,IC4,E03942,EUR,88141.35,0.05,1.0
2024-09-30,E00369,Singapore,Corporate Services,Human Resources,HRS,IC5,E04728,SGD,148230.09,0.1,1.0
2024-09-30,E00370,Singapore,Technology,Infrastructure,ENG,IC4,E02354,SGD,198244.46,0.1,1.0
2024-09-30,E00371,San Francisco,Corporate Services,Human Resources,HRS,IC2,E04691,USD,74193.95,0.1,1.0
2024-09-30,E00372,Bogotá,Technology,Data & Analytics,DAT,IC2,E01835,COP,121486493.0,0.1,1.0
2024-09-30,E00373,New York,Technology,Data & Analytics,DAT,IC2,E02319,USD,111130.64,0.1,1.0
2024-09-30,E00374,Bogotá,Product,Product Management,PRD,IC4,E00953,COP,232853181.57,0.12,0.5
2024-09-30,E00375,Miami,Risk & Compliance,Fraud Operations,RSK,IC4,E01358,USD,108775.62,0.1,1.0
2024-09-30,E00376,New York,Risk & Compliance,Compliance,RSK,M2,E01650,USD,190808.82,0.1,1.0
2024-09-30,E00377,San Francisco,Commercial,Sales,SAL,IC2,E04684,USD,82803.35,0.25,1.0
2024-09-30,E00378,London,Risk & Compliance,Fraud Operations,RSK,IC2,E04689,GBP,69036.27,0.1,1.0
2024-09-30,E00379,Bogotá,Corporate Services,Finance,FIN,IC3,E01686,COP,141707151.17,0.1,1.0
2024-09-30,E00380,Dublin,Technology,Data & Analytics,DAT,IC1,E03231,EUR,62065.06,0.1,1.0
2024-09-30,E00381,New York,Product,Design,PRD,IC3,E04639,USD,129456.68,0.12,1.0
2024-09-30,E00382,São Paulo,Risk & Compliance,Compliance,RSK,IC3,E03853,BRL,290875.8,0.1,1.0
2024-09-30,E00383,Miami,Risk & Compliance,Risk Management,RSK,IC4,E03588,USD,96477.66,0.1,1.0
2024-09-30,E00384,Singapore,Risk & Compliance,Risk Management,RSK,IC6,E04642,SGD,200748.5,0.1,1.0
2024-09-30,E00385,New York,Risk & Compliance,Risk Management,RSK,IC3,E04634,USD,100689.97,0.1,1.0
2024-09-30,E00386,San Francisco,Commercial,Sales,SAL,IC2,E04685,USD,95175.95,0.25,1.0
2024-09-30,E00387,Bogotá,Operations,Transaction Operations,OPS,IC4,E01028,COP,136313836.41,0.05,1.0
2024-09-30,E00388,San Francisco,Risk & Compliance,Compliance,RSK,IC4,E02448,USD,160074.68,0.1,1.0
2024-09-30,E00389,London,Technology,Data & Analytics,DAT,IC5,E04717,GBP,155701.51,0.1,1.0
2024-09-30,E00390,New York,Technology,Platform Engineering,ENG,IC2,E03372,USD,104860.54,0.1,1.0
2024-09-30,E00391,London,Commercial,Marketing,MKT,IC2,E01796,GBP,67693.83,0.12,1.0
2024-09-30,E00392,Bogotá,Commercial,Sales,SAL,IC4,E02091,COP,187035646.92,0.25,1.0
2024-09-30,E00393,San Francisco,Commercial,Sales,SAL,IC4,E04686,USD,131323.67,0.25,1.0
2024-09-30,E00394,Bogotá,Technology,Data & Analytics,DAT,IC1,E02087,COP,93492217.92,0.1,0.5
2024-09-30,E00395,Dublin,Risk & Compliance,Compliance,RSK,IC2,E00191,EUR,72291.3,0.1,1.0
2024-09-30,E00396,Mexico City,Risk & Compliance,Compliance,RSK,M2,,MXN,1291243.09,0.1,1.0
2024-09-30,E00397,Bogotá,Operations,Customer Support,OPS,IC5,E02604,COP,178866962.21,0.05,1.0
2024-09-30,E00398,London,Commercial,Sales,SAL,IC2,E04656,GBP,72348.96,0.25,1.0
2024-09-30,E00399,Miami,Operations,Transaction Operations,OPS,IC2,E03111,USD,60037.37,0.05,1.0
2024-09-30,E00400,Bogotá,Commercial,Sales,SAL,IC3,E02363,COP,147259281.89,0.25,1.0
2024-09-30,E00401,São Paulo,Commercial,Account Management,SAL,IC3,E04481,BRL,255797.3,0.41,1.0
2024-09-30,E00402,New York,Commercial,Sales,SAL,IC3,E02675,USD,107002.32,0.25,1.0
2024-09-30,E00403,Miami,Commercial,Sales,SAL,IC4,E01849,USD,106873.19,0.25,1.0
2024-09-30,E00404,São Paulo,Corporate Services,Legal,LGL,IC3,E03344,BRL,255705.12,0.1,0.8
2024-09-30,E00405,Mexico City,Technology,Platform Engineering,ENG,IC2,E02437,MXN,770943.21,0.1,1.0
2024-09-30,E00406,Bogotá,Technology,Platform Engineering,ENG,IC2,E04127,COP,127011755.97,0.1,1.0
2024-09-30,E00407,Singapore,Operations,Transaction Operations,OPS,IC2,E04649,SGD,77171.82,0.05,1.0
2024-09-30,E00408,Singapore,Product,Product Management,PRD,M3,E03652,SGD,315845.0,0.12,1.0
2024-09-30,E00409,Singapore,Technology,Platform Engineering,ENG,IC2,E02474,SGD,111153.41,0.1,1.0
2024-09-30,E00410,Bogotá,Corporate Services,Legal,LGL,IC4,E04652,COP,198670550.75,0.1,0.8
2024-09-30,E00411,Bogotá,Corporate Services,Legal,LGL,IC4,E01235,COP,178924989.64,0.1,1.0
2024-09-30,E00412,New York,Product,Product Management,PRD,IC5,E01308,USD,203067.66,0.12,1.0
2024-09-30,E00413,Singapore,Technology,Infrastructure,ENG,IC4,E02612,SGD,174174.7,0.1,1.0
2024-09-30,E00414,Miami,Commercial,Account Management,SAL,IC6,E00818,USD,166209.81,0.25,1.0
2024-09-30,E00415,New York,Technology,Platform Engineering,ENG,IC3,E04151,USD,123569.44,0.1,1.0
2024-09-30,E00416,Dublin,Risk & Compliance,Fraud Operations,RSK,IC2,E04243,EUR,69253.9,0.1,1.0
2024-09-30,E00417,New York,Corporate Services,Legal,LGL,M1,E01438,USD,143549.46,0.1,1.0
2024-09-30,E00418,Miami,Technology,Platform Engineering,ENG,IC3,E01037,USD,102235.58,0.1,1.0
2024-09-30,E00419,Singapore,Risk & Compliance,Risk Management,RSK,IC4,E04643,SGD,185629.32,0.1,1.0
2024-09-30,E00420,Bogotá,Commercial,Sales,SAL,M2,E00270,COP,263356879.91,0.25,1.0
2024-09-30,E00421,São Paulo,Technology,Data & Analytics,DAT,IC4,E03046,BRL,350303.95,0.1,1.0
2024-09-30,E00422,Mexico City,Technology,Data & Analytics,DAT,M3,E00186,MXN,1721463.39,0.1,1.0
2024-09-30,E00423,New York,Product,Product Management,PRD,IC2,E02813,USD,98967.66,0.12,1.0
2024-09-30,E00424,Singapore,Technology,Data & Analytics,DAT,IC3,E02795,SGD,145028.95,0.1,1.0
2024-09-30,E00425,Bogotá,Technology,Platform Engineering,ENG,IC6,E04139,COP,302258363.97,0.1,1.0
2024-09-30,E00426,Dublin,Technology,Platform Engineering,ENG,IC2,E04620,EUR,70400.3,0.1,1.0
2024-09-30,E00428,London,Corporate Services,Legal,LGL,IC2,E04757,GBP,74345.21,0.1,1.0
2024-09-30,E00429,Mexico City,Technology,Data & Analytics,DAT,IC2,E02278,MXN,916563.47,0.1,0.8
2024-09-30,E00430,Dublin,Operations,Transaction Operations,OPS,IC4,E04106,EUR,75676.63,0.05,1.0
2024-09-30,E00431,London,Risk & Compliance,Compliance,RSK,IC3,E03710,GBP,91590.02,0.1,1.0
2024-09-30,E00432,New York,Risk & Compliance,Compliance,RSK,IC6,E01217,USD,226618.96,0.1,0.5
2024-09-30,E00433,Miami,Risk & Compliance,Risk Management,RSK,M2,E00247,USD,158722.28,0.1,1.0
2024-09-30,E00434,Mexico City,Operations,Transaction Operations,OPS,IC2,E04125,MXN,563036.85,0.05,1.0
2024-09-30,E00435,Mexico City,Technology,Platform Engineering,ENG,IC3,E04709,MXN,1043377.64,0.1,1.0
2024-09-30,E00436,Bogotá,Product,Product Management,PRD,IC4,E01313,COP,196116193.9,0.12,1.0
2024-09-30,E00437,Bogotá,Technology,Platform Engineering,ENG,IC3,E04630,COP,173112202.98,0.1,1.0
2024-09-30,E00438,Bogotá,Technology,Platform Engineering,ENG,IC4,E04631,COP,244191827.7,0.1,1.0
2024-09-30,E00439,Bogotá,Commercial,Marketing,MKT,IC4,E03262,COP,160896126.53,0.12,1.0
2024-09-30,E00440,Bogotá,Technology,Data & Analytics,DAT,IC3,E02121,COP,150597834.89,0.1,1.0
2024-09-30,E00441,New York,Operations,Transaction Operations,OPS,IC4,E04706,USD,114035.17,0.05,1.0
2024-09-30,E00442,New York,Risk & Compliance,Fraud Operations,RSK,IC6,E03260,USD,183399.32,0.1,1.0
2024-09-30,E00443,New York,Product,Product Management,PRD,IC3,E03390,USD,139830.55,0.12,1.0
2024-09-30,E00444,Singapore,Product,Product Management,PRD,IC3,E00408,SGD,127630.04,0.12,1.0
2024-09-30,E00445,Mexico City,Technology,Platform Engineering,ENG,IC1,E04710,MXN,674066.53,0.1,1.0
2024-09-30,E00446,Bogotá,Operations,Customer Support,OPS,IC2,E03082,COP,102984510.88,0.05,1.0
2024-09-30,E00447,New York,Product,Product Management,PRD,IC2,E03655,USD,108163.57,0.12,1.0
2024-09-30,E00448,Bogotá,Commercial,Marketing,MKT,IC3,E03328,COP,135418687.45,0.12,1.0
2024-09-30,E00449,Dublin,Technology,Data & Analytics,DAT,IC4,E03309,EUR,106277.89,0.1,1.0
2024-09-30,E00451,Miami,Operations,Transaction Operations,OPS,IC4,E03523,USD,89368.85,0.05,1.0
2024-09-30,E00452,Bogotá,Technology,Platform Engineering,ENG,IC3,E04778,COP,176860380.76,0.1,1.0
2024-09-30,E00453,New York,Operations,Transaction Operations,OPS,M3,,USD,198958.74,0.05,1.0
2024-09-30,E00454,New York,Commercial,Sales,SAL,IC3,E02749,USD,101780.82,0.25,1.0
2024-09-30,E00455,Bogotá,Technology,Platform Engineering,ENG,M1,E01748,COP,228310071.43,0.1,1.0
2024-09-30,E00456,Dublin,Technology,Platform Engineering,ENG,IC4,E04621,EUR,116016.11,0.1,1.0
2024-09-30,E00457,Bogotá,Technology,Platform Engineering,ENG,IC3,E00455,COP,154129664.85,0.1,1.0
2024-09-30,E00458,Miami,Operations,Transaction Operations,OPS,IC6,E04680,USD,126611.19,0.05,1.0
2024-09-30,E00459,Bogotá,Corporate Services,Human Resources,HRS,M1,E01235,COP,181479605.38,0.1,1.0
2024-09-30,E00460,Bogotá,Risk & Compliance,Fraud Operations,RSK,IC4,E04613,COP,182310481.74,0.1,1.0
2024-09-30,E00461,Bogotá,Operations,Customer Support,OPS,IC2,E03186,COP,74783593.94,0.05,1.0
2024-09-30,E00462,Singapore,Operations,Transaction Operations,OPS,IC6,E04650,SGD,166934.48,0.05,1.0
2024-09-30,E00463,Bogotá,Commercial,Sales,SAL,IC1,E03347,COP,83155895.07,0.25,1.0
2024-09-30,E00464,Singapore,Risk & Compliance,Fraud Operations,RSK,IC3,E02303,SGD,123722.38,0.1,1.0
2024-09-30,E00465,Bogotá,Corporate Services,Human Resources,HRS,IC5,E03417,COP,176682918.57,0.1,1.0
2024-09-30,E00466,San Francisco,Corporate Services,Human Resources,HRS,IC1,E04691,USD,65595.57,0.1,1.0
2024-09-30,E00467,Singapore,Technology,Infrastructure,ENG,IC3,E02778,SGD,159289.55,0.1,1.0
2024-09-30,E00468,Dublin,Commercial,Account Management,SAL,IC2,E01961,EUR,66762.34,0.25,1.0
2024-09-30,E00469,New York,Technology,Data & Analytics,DAT,M1,E01680,USD,171941.37,0.1,1.0
2024-09-30,E00470,Bogotá,Operations,Transaction Operations,OPS,IC5,E01473,COP,187441403.84,0.05,1.0
2024-09-30,E00471,Bogotá,Risk & Compliance,Compliance,RSK,IC2,E01737,COP,123605754.57,0.1,1.0
2024-09-30,E00472,London,Risk & Compliance,Fraud Operations,RSK,IC1,E04690,GBP,57261.51,0.1,1.0
2024-09-30,E00473,London,Product,Product Management,PRD,IC5,E02761,GBP,143694.74,0.12,1.0
2024-09-30,E00474,Dublin,Product,Product Management,PRD,IC2,E00631,EUR,77479.3,0.12,1.0
2024-09-30,E00475,Singapore,Technology,Data & Analytics,DAT,IC4,E02834,SGD,148464.27,0.1,1.0
2024-09-30,E00476,Dublin,Technology,Data & Analytics,DAT,IC1,E03326,EUR,53203.4,0.1,1.0
2024-09-30,E00477,Bogotá,Risk & Compliance,Compliance,RSK,IC2,E02747,COP,111552056.17,0.1,1.0
2024-09-30,E00478,Bogotá,Technology,Platform Engineering,ENG,IC5,E00661,COP,268665435.58,0.1,1.0
2024-09-30,E00479,Dublin,Product,Design,PRD,IC3,E04787,EUR,100186.97,0.12,1.0
2024-09-30,E00480,New York,Corporate Services,Finance,FIN,M1,E03055,USD,125881.58,0.1,1.0
2024-09-30,E00481,Mexico City,Technology,Infrastructure,ENG,IC4,E00186,MXN,1302377.2,0.1,1.0
2024-09-30,E00482,São Paulo,Technology,Infrastructure,ENG,M3,E02344,BRL,678429.01,0.1,1.0
2024-09-30,E00483,Miami,Technology,Platform Engineering,ENG,IC2,E01852,USD,93973.61,0.1,1.0
2024-09-30,E00484,New York,Corporate Services,Human Resources,HRS,IC1,E02641,USD,59147.56,0.1,1.0
2024-09-30,E00485,Dublin,Product,Design,PRD,IC4,E02620,EUR,110972.64,0.12,1.0
2024-09-30,E00486,Singapore,Technology,Data & Analytics,DAT,IC1,E02968,SGD,101283.1,0.1,1.0
2024-09-30,E00487,São Paulo,Technology,Infrastructure,ENG,IC2,E04042,BRL,251075.66,0.1,1.0
2024-09-30,E00488,Bogotá,Product,Design,PRD,IC1,E04678,COP,103996289.03,0.12,1.0
2024-09-30,E00489,São Paulo,Corporate Services,Human Resources,HRS,IC4,E04730,BRL,285934.85,0.1,1.0
2024-09-30,E00490,Singapore,Technology,Data & Analytics,DAT,IC2,E03304,SGD,96003.33,0.1,1.0
2024-09-30,E00492,Bogotá,Operations,Transaction Operations,OPS,IC2,E01886,COP,95401321.85,0.05,1.0
2024-09-30,E00493,Singapore,Risk & Compliance,Compliance,RSK,IC3,E00145,SGD,134630.02,0.1,1.0
2024-09-30,E00494,London,Technology,Platform Engineering,ENG,IC3,E01651,GBP,103105.73,0.1,1.0
